Age,Annual_Income,Spending_Score,Savings,Loan_Amount,Gender,City,Education,Marital_Status,Profession
22,95271,88,63415,85632,Female,Delhi,Bachelor,Single,Teacher
61,54457,49,57400,217055,Female,Delhi,PhD,Single,Other
67,62531,53,115731,24854,Male,Ahmedabad,High School,Married,Doctor
31,93263,74,56450,223591,Male,Ahmedabad,Master,Divorced,Other
28,93300,49,87962,202564,Male,Chennai,Master,Single,Business
26,148027,66,182783,62795,Male,Chennai,Master,Divorced,Other
51,83171,95,152650,291704,Female,Delhi,High School,Divorced,Doctor
29,139229,63,119639,94711,Male,Bangalore,Master,Married,Teacher
52,146159,25,29842,111577,Male,Mumbai,PhD,Single,Teacher
52,138229,4,17531,120924,Male,Bangalore,Bachelor,Married,Business
18,65771,51,134242,222903,Female,Chennai,High School,Single,Engineer
57,113135,11,122843,125965,Female,Bangalore,Master,Single,Doctor
39,86354,17,139369,187389,Male,Chennai,Bachelor,Divorced,Engineer
46,132743,66,5163,219611,Male,Bangalore,Bachelor,Divorced,Business
25,133381,70,41794,252553,Male,Delhi,PhD,Single,Other
28,57289,73,42787,240381,Female,Chennai,Master,Single,Other
58,53892,69,109248,267789,Female,Delhi,High School,Divorced,Business
54,91196,84,58219,38146,Female,Bangalore,Bachelor,Single,Teacher
31,149662,29,102243,253415,Female,Ahmedabad,PhD,Single,Doctor
47,115057,85,111224,88060,Male,Ahmedabad,Bachelor,Single,Business
52,58409,73,25448,156191,Female,Mumbai,PhD,Married,Business
38,135817,92,57437,18163,Male,Ahmedabad,PhD,Single,Doctor
54,54470,72,29299,226195,Male,Mumbai,Bachelor,Single,Teacher
22,38385,95,173191,223201,Male,Bangalore,Bachelor,Divorced,Teacher
36,43296,20,78093,35802,Male,Mumbai,Master,Divorced,Doctor
31,138566,27,170720,57175,Female,Mumbai,High School,Married,Engineer
43,81716,8,146168,15111,Male,Mumbai,PhD,Divorced,Other
21,109152,85,126113,115987,Female,Delhi,PhD,Single,Doctor
42,46382,61,100317,196008,Female,Mumbai,Bachelor,Married,Teacher
62,96675,28,139463,70526,Female,Chennai,Bachelor,Single,Engineer
59,141019,87,75891,130588,Male,Bangalore,Bachelor,Single,Business
42,117596,70,194902,26119,Male,Delhi,High School,Single,Business
35,42419,3,41286,197968,Male,Chennai,Bachelor,Married,Business
57,113321,69,92353,131956,Male,Bangalore,PhD,Divorced,Other
25,101238,73,112027,107473,Male,Delhi,PhD,Divorced,Teacher
56,145032,7,38595,225255,Female,Bangalore,PhD,Divorced,Engineer
57,114753,60,129840,60387,Male,Ahmedabad,High School,Single,Teacher
31,59291,4,63740,228561,Female,Bangalore,High School,Married,Other
49,32397,5,51929,178895,Female,Ahmedabad,High School,Divorced,Other
68,126415,11,33827,91190,Female,Ahmedabad,High School,Married,Doctor
55,77888,15,27209,240232,Female,Bangalore,Master,Married,Teacher
50,55169,64,98654,52418,Male,Ahmedabad,Master,Single,Business
40,82182,98,109947,53695,Male,Delhi,Master,Married,Doctor
32,112476,13,74396,133268,Male,Ahmedabad,Bachelor,Divorced,Teacher
50,62249,7,145878,152490,Female,Mumbai,High School,Divorced,Doctor
42,48341,6,114254,31742,Female,Delhi,High School,Married,Doctor
34,95603,56,157478,215290,Female,Delhi,Master,Married,Engineer
50,66144,64,166432,53028,Female,Delhi,Master,Married,Doctor
64,81772,50,81000,82700,Female,Mumbai,High School,Married,Other
19,99360,30,39865,274762,Female,Mumbai,Master,Divorced,Business
31,33444,22,138530,73916,Male,Mumbai,Bachelor,Divorced,Engineer
57,65647,25,10151,225535,Female,Mumbai,Bachelor,Single,Doctor
57,143662,28,186941,85699,Male,Mumbai,Bachelor,Married,Engineer
68,134416,84,131759,281869,Male,Chennai,PhD,Divorced,Business
56,118843,39,73024,177207,Male,Chennai,PhD,Married,Business
68,30974,67,156613,75223,Female,Mumbai,High School,Divorced,Engineer
23,132150,5,125001,182041,Male,Delhi,PhD,Single,Teacher
23,58383,65,153875,275200,Male,Ahmedabad,Master,Divorced,Business
20,145548,15,44183,75958,Female,Ahmedabad,Bachelor,Divorced,Other
24,114826,90,176848,196418,Male,Chennai,Bachelor,Single,Other
68,101552,67,63323,231140,Male,Mumbai,PhD,Married,Doctor
25,117648,40,124978,17521,Female,Bangalore,Bachelor,Divorced,Teacher
59,114049,98,91254,15906,Female,Ahmedabad,Bachelor,Single,Teacher
69,22956,69,143242,262608,Female,Ahmedabad,Bachelor,Single,Doctor
32,28077,95,48284,73514,Male,Delhi,Master,Single,Business
64,56490,77,141332,248126,Male,Ahmedabad,PhD,Divorced,Engineer
46,130363,43,139708,167347,Female,Chennai,Bachelor,Married,Teacher
50,144713,1,103491,17343,Male,Mumbai,Bachelor,Divorced,Teacher
69,123391,22,37108,213559,Female,Mumbai,Bachelor,Divorced,Business
47,128642,62,16941,85227,Female,Ahmedabad,High School,Divorced,Engineer
56,75612,79,160427,122658,Female,Bangalore,Master,Single,Other
44,120474,26,73836,239284,Male,Chennai,PhD,Married,Teacher
53,56159,18,88719,297665,Male,Ahmedabad,Bachelor,Divorced,Business
46,59710,48,165805,239558,Male,Chennai,Master,Married,Teacher
55,103536,9,8444,170415,Female,Bangalore,Bachelor,Divorced,Other
50,33806,1,92291,20040,Female,Chennai,PhD,Married,Doctor
54,133096,9,89598,101396,Male,Chennai,PhD,Single,Business
44,98345,23,146682,162597,Male,Chennai,High School,Married,Engineer
50,100391,45,67036,43394,Male,Mumbai,High School,Single,Doctor
21,127412,2,5554,95672,Female,Bangalore,High School,Single,Engineer
39,114924,14,26545,114042,Female,Mumbai,High School,Married,Other
19,26458,38,131745,87546,Male,Delhi,Bachelor,Divorced,Engineer
27,55524,40,182211,68989,Male,Ahmedabad,Master,Divorced,Teacher
22,26853,63,62971,44652,Male,Mumbai,Bachelor,Divorced,Other
27,60477,82,47059,82510,Male,Chennai,High School,Divorced,Doctor
50,52222,16,138843,210474,Female,Delhi,High School,Married,Teacher
55,38320,93,70468,262674,Male,Bangalore,Bachelor,Divorced,Teacher
30,114154,75,27055,88822,Male,Bangalore,Bachelor,Divorced,Other
48,72243,6,169274,151087,Female,Mumbai,Master,Single,Engineer
64,65615,3,159772,61221,Female,Chennai,Master,Married,Engineer
53,37352,14,4567,156767,Male,Chennai,PhD,Single,Doctor
62,92833,66,199266,291949,Female,Bangalore,Master,Single,Other
41,113476,96,174908,29190,Male,Chennai,Master,Divorced,Doctor
69,134560,95,27627,126154,Male,Ahmedabad,High School,Divorced,Business
32,23203,75,170640,12997,Male,Mumbai,High School,Married,Other
46,59267,86,152832,129190,Female,Mumbai,PhD,Single,Business
25,57941,67,162057,35508,Male,Chennai,PhD,Divorced,Doctor
22,102809,31,80944,243200,Male,Bangalore,Master,Single,Business
46,45368,33,96368,15071,Female,Ahmedabad,Master,Divorced,Business
64,97186,88,41785,109613,Female,Ahmedabad,PhD,Divorced,Teacher
21,50984,1,167655,91132,Female,Ahmedabad,PhD,Divorced,Teacher
29,61941,44,165810,186166,Male,Delhi,High School,Divorced,Doctor
62,92918,15,25204,128515,Male,Chennai,PhD,Married,Doctor
19,72683,37,17643,183632,Male,Ahmedabad,High School,Single,Engineer
44,146409,27,71561,50924,Male,Chennai,High School,Single,Business
48,20801,48,38126,228447,Male,Bangalore,PhD,Married,Engineer
68,126538,27,59126,54264,Female,Bangalore,PhD,Married,Engineer
68,132201,12,83424,72799,Female,Bangalore,Master,Married,Other
53,67965,67,125453,226610,Male,Delhi,Master,Divorced,Engineer
53,105269,30,46258,43022,Male,Bangalore,High School,Divorced,Engineer
43,142693,96,35527,171651,Male,Chennai,High School,Single,Business
60,29969,87,24898,279715,Male,Mumbai,PhD,Married,Engineer
44,55969,66,188984,87753,Male,Mumbai,Bachelor,Single,Business
22,102269,7,178507,274371,Male,Chennai,Bachelor,Married,Business
37,52449,34,4794,46189,Male,Mumbai,PhD,Single,Engineer
28,111679,32,146770,248330,Male,Ahmedabad,High School,Married,Business
27,45705,39,144404,177855,Female,Mumbai,High School,Married,Doctor
57,80303,96,10593,105822,Female,Delhi,Bachelor,Divorced,Doctor
55,48363,43,59132,90587,Male,Bangalore,Master,Single,Business
23,50720,43,121973,164951,Male,Mumbai,High School,Divorced,Doctor
25,29972,78,102633,295989,Male,Mumbai,PhD,Divorced,Other
40,53351,3,12036,15015,Female,Delhi,High School,Single,Teacher
64,131023,46,95097,219033,Female,Delhi,High School,Divorced,Doctor
43,56145,32,54164,157568,Male,Mumbai,Master,Married,Engineer
63,107948,43,151423,127146,Male,Ahmedabad,Bachelor,Married,Doctor
60,109614,81,59413,153839,Male,Mumbai,Master,Married,Other
29,108116,3,19059,31467,Male,Ahmedabad,PhD,Married,Other
43,76235,74,28188,274262,Male,Bangalore,PhD,Divorced,Other
30,34855,63,99591,68884,Female,Chennai,Master,Single,Doctor
57,56169,40,199924,147285,Male,Bangalore,PhD,Divorced,Teacher
35,66404,18,82795,102021,Male,Mumbai,PhD,Single,Engineer
42,39569,67,12829,217109,Female,Mumbai,High School,Single,Teacher
50,145074,62,74673,144940,Male,Ahmedabad,PhD,Divorced,Doctor
64,149006,10,25502,56716,Female,Delhi,High School,Divorced,Teacher
57,74437,52,159276,122891,Female,Ahmedabad,PhD,Married,Business
60,68506,73,2265,5357,Female,Delhi,Bachelor,Single,Engineer
29,45738,46,167823,239788,Male,Delhi,Master,Single,Business
61,26772,55,156387,127771,Female,Delhi,Bachelor,Single,Business
53,110410,46,48457,132617,Female,Delhi,Master,Married,Teacher
65,39731,75,47875,6593,Female,Mumbai,High School,Single,Business
21,30131,60,61359,9602,Male,Chennai,Bachelor,Single,Engineer
22,86324,97,107334,264549,Female,Chennai,Master,Married,Business
54,74097,26,123950,211185,Female,Bangalore,High School,Divorced,Doctor
25,101720,27,175492,115903,Male,Bangalore,PhD,Married,Engineer
59,116433,38,165451,100865,Male,Bangalore,PhD,Married,Doctor
66,22889,22,65102,278087,Female,Ahmedabad,High School,Divorced,Doctor
45,29569,26,102827,134459,Female,Bangalore,Master,Single,Other
48,107193,86,186736,87169,Female,Bangalore,High School,Divorced,Other
26,95677,69,93688,49053,Male,Bangalore,Master,Single,Doctor
68,105192,35,60469,175460,Male,Mumbai,Master,Married,Business
46,143757,66,96789,227779,Male,Bangalore,Master,Single,Doctor
31,107154,99,166468,207477,Male,Chennai,PhD,Married,Doctor
57,97470,73,14176,260881,Male,Mumbai,Master,Single,Other
58,128073,51,66036,76507,Female,Delhi,High School,Married,Teacher
39,108822,18,8907,207576,Female,Ahmedabad,PhD,Single,Teacher
28,146019,43,4372,222861,Male,Mumbai,Master,Single,Teacher
40,27612,12,159644,227549,Female,Mumbai,PhD,Single,Doctor
18,71644,3,25592,192729,Male,Chennai,PhD,Divorced,Doctor
63,52069,82,145174,209255,Female,Bangalore,Master,Married,Business
54,101741,7,109093,298929,Female,Delhi,Master,Married,Other
38,47331,97,157714,188102,Male,Chennai,High School,Married,Doctor
43,75897,6,4139,173981,Male,Chennai,PhD,Divorced,Engineer
63,33934,82,78179,261219,Female,Mumbai,Bachelor,Divorced,Engineer
53,30095,45,19643,132210,Female,Delhi,PhD,Divorced,Other
40,111494,86,105425,89124,Female,Chennai,Master,Divorced,Engineer
18,122544,39,61117,20473,Female,Ahmedabad,Bachelor,Single,Engineer
68,38706,51,160852,86697,Male,Ahmedabad,Bachelor,Married,Other
57,63516,9,107485,25063,Female,Chennai,Master,Single,Doctor
32,123602,99,114607,263689,Male,Mumbai,PhD,Divorced,Doctor
38,117008,23,61332,83444,Female,Ahmedabad,Bachelor,Divorced,Business
64,54629,12,31632,16850,Male,Mumbai,Bachelor,Single,Doctor
26,66910,88,170565,268128,Male,Bangalore,PhD,Married,Engineer
26,108540,62,180424,55450,Male,Bangalore,Master,Divorced,Engineer
27,144746,73,161480,192772,Female,Mumbai,PhD,Single,Business
69,40431,77,88157,77723,Female,Chennai,PhD,Single,Other
43,76733,40,158011,98392,Male,Bangalore,High School,Single,Engineer
58,60088,54,178952,25339,Female,Bangalore,Bachelor,Single,Doctor
52,64135,81,37843,114149,Male,Ahmedabad,Master,Married,Doctor
69,135786,7,39930,43481,Male,Chennai,Master,Married,Doctor
42,58015,17,161942,200423,Male,Mumbai,Bachelor,Divorced,Engineer
43,120038,50,106940,188911,Male,Bangalore,Bachelor,Divorced,Teacher
28,51385,24,190216,184359,Male,Chennai,Bachelor,Married,Engineer
55,90199,2,59103,65306,Female,Bangalore,Master,Married,Engineer
19,58677,99,41770,245514,Male,Ahmedabad,PhD,Single,Teacher
24,138104,92,112757,30435,Female,Chennai,PhD,Single,Teacher
35,32818,83,31158,35837,Female,Delhi,Master,Single,Doctor
44,108222,33,89992,240909,Female,Ahmedabad,PhD,Divorced,Doctor
51,83001,21,48401,40495,Male,Mumbai,High School,Divorced,Doctor
44,43977,74,145064,44760,Female,Chennai,High School,Divorced,Engineer
34,69832,53,157462,117489,Female,Bangalore,Master,Divorced,Other
60,60931,46,46858,27084,Female,Chennai,PhD,Single,Business
61,103990,45,148828,173530,Female,Mumbai,High School,Divorced,Other
68,98894,9,154043,64351,Male,Chennai,PhD,Divorced,Teacher
41,92204,6,139143,183633,Female,Bangalore,Bachelor,Single,Engineer
42,65784,51,178589,262153,Female,Ahmedabad,PhD,Single,Engineer
24,126305,35,85811,186275,Male,Ahmedabad,High School,Married,Business
69,29921,82,130970,234096,Female,Bangalore,High School,Single,Other
23,54959,53,7586,275964,Female,Delhi,Master,Divorced,Teacher
41,52328,19,20703,62232,Female,Delhi,Master,Single,Business
50,28859,69,77177,13058,Female,Ahmedabad,Bachelor,Divorced,Engineer
66,144492,25,37735,172814,Female,Mumbai,High School,Married,Business
46,109506,11,198430,129063,Male,Chennai,Master,Married,Doctor
60,94408,74,99525,77195,Female,Bangalore,Master,Married,Other
39,143852,17,40648,193052,Female,Mumbai,Master,Divorced,Teacher
43,104766,36,144201,75377,Male,Chennai,Bachelor,Divorced,Doctor
45,46708,90,37656,154407,Female,Ahmedabad,Bachelor,Married,Other
67,38847,95,161737,205032,Female,Bangalore,High School,Married,Doctor
38,75989,96,145571,52501,Female,Mumbai,Bachelor,Divorced,Business
66,112641,21,76888,19538,Male,Chennai,High School,Divorced,Teacher
24,145383,18,20654,120859,Female,Ahmedabad,High School,Divorced,Business
34,24922,60,131117,8769,Female,Ahmedabad,High School,Divorced,Business
37,89928,18,87613,298730,Female,Chennai,Master,Married,Other
58,72335,1,19982,105614,Female,Delhi,PhD,Married,Teacher
66,146913,14,100970,57219,Female,Delhi,Master,Single,Teacher
37,33541,8,82848,95987,Male,Chennai,Master,Single,Business
39,39551,66,110577,225203,Female,Chennai,Bachelor,Divorced,Teacher
45,39381,51,80874,199474,Male,Chennai,Master,Married,Engineer
57,133319,79,31173,122290,Female,Ahmedabad,High School,Divorced,Teacher
66,75673,60,127765,222006,Female,Bangalore,PhD,Single,Business
24,121531,34,38525,5503,Female,Ahmedabad,Bachelor,Divorced,Engineer
18,42948,36,28328,177117,Male,Ahmedabad,PhD,Single,Engineer
49,112264,62,143432,280720,Male,Delhi,Bachelor,Single,Other
30,79072,1,117242,196567,Female,Chennai,Master,Married,Business
47,87560,85,105419,279028,Female,Ahmedabad,Master,Divorced,Teacher
40,102249,42,23625,135037,Male,Ahmedabad,Master,Married,Engineer
68,22486,1,108576,161277,Male,Chennai,Master,Single,Business
36,86691,96,176966,127111,Male,Bangalore,Bachelor,Single,Other
49,30082,84,17471,268412,Female,Delhi,Bachelor,Divorced,Doctor
47,122781,54,40883,66939,Male,Mumbai,High School,Divorced,Doctor
46,104105,47,3703,83281,Male,Ahmedabad,Bachelor,Divorced,Teacher
66,27086,39,183642,213569,Male,Bangalore,Bachelor,Divorced,Doctor
62,147818,30,66524,177784,Male,Mumbai,Master,Single,Engineer
46,87853,7,166587,132744,Female,Chennai,High School,Single,Engineer
47,121925,22,16151,109894,Male,Mumbai,PhD,Single,Business
33,90027,50,50190,253160,Male,Chennai,Bachelor,Married,Teacher
57,35916,45,57195,195286,Female,Bangalore,PhD,Married,Business
36,35248,74,127559,209234,Male,Mumbai,Master,Married,Business
35,88047,72,65108,68412,Female,Delhi,Master,Divorced,Teacher
18,44226,91,150607,181353,Male,Bangalore,PhD,Single,Business
31,45025,10,103241,164475,Female,Mumbai,PhD,Married,Doctor
68,127850,14,106190,99568,Male,Ahmedabad,High School,Divorced,Other
64,68380,46,44050,297370,Female,Mumbai,Bachelor,Divorced,Business
67,27848,75,33976,164855,Female,Mumbai,Bachelor,Divorced,Engineer
19,34274,6,1599,204227,Female,Delhi,Bachelor,Single,Engineer
45,140092,21,190020,71883,Female,Bangalore,Bachelor,Divorced,Doctor
66,74545,62,60867,126501,Female,Ahmedabad,High School,Married,Business
67,149043,97,4709,294932,Female,Bangalore,Master,Divorced,Business
47,116494,19,156182,104214,Male,Bangalore,PhD,Single,Teacher
55,135981,88,50365,12166,Female,Ahmedabad,Master,Single,Business
68,55233,82,6723,201513,Female,Ahmedabad,High School,Divorced,Business
21,36304,99,113308,267547,Female,Delhi,Bachelor,Single,Engineer
18,133973,62,187776,32224,Female,Chennai,Master,Single,Teacher
25,31294,83,159466,219682,Male,Delhi,Bachelor,Married,Business
46,46425,53,65120,8485,Female,Ahmedabad,PhD,Married,Doctor
56,88711,24,11316,70491,Male,Mumbai,Master,Divorced,Business
20,126153,56,154694,281406,Female,Mumbai,Bachelor,Single,Teacher
49,130777,62,156916,264047,Male,Bangalore,High School,Single,Doctor
27,113311,34,183632,199251,Male,Bangalore,PhD,Single,Doctor
27,29425,22,191993,251282,Male,Chennai,Bachelor,Married,Doctor
36,111549,68,107276,222437,Female,Chennai,Bachelor,Single,Engineer
63,113464,57,22162,133716,Male,Chennai,High School,Married,Engineer
51,64990,10,29833,126774,Female,Chennai,PhD,Single,Doctor
50,126748,66,149278,39328,Female,Mumbai,High School,Married,Engineer
40,93746,8,127515,167704,Female,Ahmedabad,PhD,Divorced,Doctor
45,88295,97,121788,208762,Male,Chennai,Bachelor,Divorced,Doctor
49,36091,38,52747,201019,Male,Delhi,Bachelor,Single,Other
67,139943,62,91037,213693,Female,Chennai,PhD,Single,Engineer
24,143102,28,114850,228852,Male,Mumbai,Bachelor,Married,Other
46,20002,10,119641,10327,Female,Bangalore,Master,Married,Doctor
25,142818,45,119519,197318,Male,Delhi,Bachelor,Married,Doctor
18,70411,65,120271,87675,Female,Chennai,PhD,Single,Other
20,60958,98,56387,227483,Female,Mumbai,Master,Married,Teacher
41,147829,67,26226,154877,Male,Bangalore,PhD,Single,Doctor
40,115696,9,107287,235974,Male,Chennai,Master,Married,Engineer
25,40707,5,138572,33855,Female,Mumbai,Master,Single,Business
64,35248,10,2634,271271,Male,Mumbai,High School,Married,Business
54,91309,12,146131,126704,Male,Ahmedabad,High School,Married,Business
20,98322,82,116855,280117,Male,Mumbai,Master,Married,Other
68,71720,58,5076,218453,Male,Chennai,Master,Single,Doctor
50,35037,21,107694,184159,Male,Mumbai,Master,Divorced,Teacher
45,87421,21,39210,32281,Female,Delhi,High School,Divorced,Engineer
64,125364,65,129798,152621,Male,Mumbai,High School,Single,Business
25,101867,3,158003,131566,Male,Mumbai,High School,Single,Business
51,60612,69,33007,32623,Male,Delhi,Master,Divorced,Engineer
52,108031,89,154816,236104,Male,Chennai,Master,Divorced,Business
49,33450,64,162468,94616,Female,Bangalore,PhD,Married,Other
41,29491,49,89619,140769,Male,Ahmedabad,Bachelor,Married,Doctor
31,137026,72,182026,282874,Female,Bangalore,Bachelor,Single,Doctor
49,94804,17,123315,164317,Male,Chennai,High School,Divorced,Teacher
63,138446,73,67038,36313,Female,Chennai,High School,Divorced,Other
60,113293,32,144828,220165,Male,Delhi,Bachelor,Single,Teacher
33,139498,70,142677,58595,Male,Bangalore,High School,Divorced,Business
21,127443,21,154488,34908,Male,Mumbai,Master,Married,Doctor
69,26791,7,57558,42289,Male,Delhi,Bachelor,Divorced,Teacher
54,125475,7,169559,198782,Female,Delhi,Master,Divorced,Teacher
38,48314,27,107052,144911,Male,Ahmedabad,Bachelor,Married,Other
31,71883,8,94079,101541,Female,Delhi,Bachelor,Divorced,Business
